"Source path","SHA-256","Category","Real/AI","Location risk","Privacy risk","Serial/plate/document risk","Exact duplicate count","Decision","Required edit","Disclosure","Evidence"
"private-assets/image-intake/pending/ChatGPT Image 18 ก.ค. 2569 19_23_39.png","97aabcc3aa3636810e386cc36ecba05590ae992d1dc888bd4710b10feed0de1c","AI illustration","AI","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Required: ภาพประกอบที่สร้างด้วย AI","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/ChatGPT Image 18 ก.ค. 2569 19_23_45.png","d917fdab651ac2149b16632f9dbff3f20313556c55cccfe120cdce1cb135f9f5","AI illustration","AI","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Required: ภาพประกอบที่สร้างด้วย AI","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/ChatGPT Image 18 ก.ค. 2569 19_28_44.png","2c2d4a8611a0fcc736c9f0fe054d76e6309bc7767fd180398c725c4f6a02ba81","AI illustration","AI","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Required: ภาพประกอบที่สร้างด้วย AI","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/ChatGPT Image 18 ก.ค. 2569 19_30_33.png","e6d7befe92954757f1db49d5cc03897b5d2e95199b1cd240aa773da3dd0f9961","AI illustration","AI","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Required: ภาพประกอบที่สร้างด้วย AI","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/ChatGPT Image 18 ก.ค. 2569 19_32_29.png","f07f9b48d66de73b91357363a683c2a8dd7313a897684a4e4c7cd59d44b0ffd1","AI illustration","AI","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Required: ภาพประกอบที่สร้างด้วย AI","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/ChatGPT Image 18 ก.ค. 2569 19_34_46.png","116c0920f51599a9baaef027113c941583f8d9dd5acf7fd57000b04224d34e83","AI illustration","AI","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Required: ภาพประกอบที่สร้างด้วย AI","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/ChatGPT Image 18 ก.ค. 2569 19_36_24.png","cd83ad2f3cf10564a63090a45fb58b9d8d6cb7d2685312bc7291a3b75e707057","AI illustration","AI","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Required: ภาพประกอบที่สร้างด้วย AI","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854072_0.jpg","1d464e826adec88d6ae2be6ba8fff5ec0e46ccd02a0c472b9f893265b5a9889d","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854073_0.jpg","7265ff39dc6b7f0f3683d7a8c096d466f1f7d20c8203648df549cd257aa8ab93","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854074_0.jpg","811a4617708b9892adfba2d790a27e2ea44b2d002810c29a3472c5cfb725bf7c","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854075_0.jpg","65a95949e3c3d6ca976d720bc4e6c78046ab7de477d8e80ed01f3e47b9329c52","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854076_0.jpg","b0c47df175d32fb07477be3c66d8f08a6c665af5f210744a4d1795026470310f","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854077_0.jpg","3c761142da9ebe3f3bebbe478d299d90bb62e0d2257dac6244e902cbb2cef347","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854078_0.jpg","241d3ca47d8c04458c900728d1f682335020d7199bf1a316bf16836fbd13e0f7","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854079_0.jpg","6b9ec42417b2988f54c31ae02bf677509429cd52e0f02552028d0099791642a3","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854080_0.jpg","7779b9250d2e6319a398c78d57ad3d8f8bd894ee05d8fd94d412516d71e540aa","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854081_0.jpg","3aa207e699a3c8f40ddacfaa6c46d95d03b495c3055af4d6d0c585e948907a16","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854083_0.jpg","5d7744daa0ea8c556b8a74c8274438787b79d4c483fa7a432e410fda87d6b52b","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854084_0.jpg","792bbdb3be453906ed647599d87e4c77322efa4251e5ae0c8a2528c7ebb2d37d","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854085_0.jpg","b1ea9d5c22189d3eabd5f6c16af216511195edf38526003316ae0e78daded00f","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854086_0.jpg","034ee63d8ddb464c8d03300b1d7a16e66bc1ae31b2ec345e0796efb7fce94574","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854087_0.jpg","748ebc208d0f289fecaee83e2c5c126d45d9facf9a58a3650b3da523ec1eb15e","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854088_0.jpg","e5cd331a81524b1f301346b1aa9d18fb2448d5e663c56ea6be13d1e63f144ba6","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854089_0.jpg","5972e0cc06fca4bb6df3b9b59982e8b97a279060a5fefe42ebd8d657b5bfab0b","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854090_0.jpg","f2130a232f2132d1a5c7e7605150553f4b33fc1b68f4a137bdf2fc5fbcb6d837","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854091_0.jpg","f83eb6e284a766318de206a9fb64b60ed3206516ac527ad3ae731de546790ed7","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854092_0.jpg","85218ca6f447d1b79dff11073c9b6dc60b8b7b361e7444f1d9785009e30485ac","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854094_0.jpg","a34c78a7aa1de00471631450ffb29f363ce402b262473f441e5c462d6c5559e4","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854095_0.jpg","8067520ea327ca05afa0671c8d7adc42c5705bb5b1fd46e097bb8cd769b82eb8","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/products/S__25854096_0.jpg","02921894fe2f6f1e68907e7c144a9970e1423edf6ef05a3aa5e28f0b0354ac33","Private intake","Real/unknown","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Not required unless composition materially changes reality","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"public/favicon.svg","d8492430439d92a52a525d0ecac66d08fc68b4594dd7d60d793335f292c47ab8","Site asset","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm rights and inspect visible text/context before migration","Not required unless composition materially changes reality","Asset provenance/rights are not recorded in the target repository"
"public/images/og/default-og.png","6a47a652f2f2eaac9cb2c8094ef5b1fcbaeb9191e87da36269bf9253a937cc5c","Site asset","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"public/images/og/default-og.svg","f144f424bd3ec6a43493d5f7ee5e0bea6b48e6269b86f66939137f367372173b","Site asset","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"public/images/trust-inspection.png","bfb9ec1ab110e700d02077a247fa5cd34a3792c284acdb3b4e00999c92baa444","Trust","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"public/images/trust-inventory.png","4fddc111a11eb685188079cf2e3bacee6c035a46f1e735e7e99e537556323d46","Trust","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/illustrations/ai/packing/notebook-safe-packing-ai.webp","d08e0f2d5ca1f4eb3080c2c5da3deea879bca6a66a41bdaaf02332036f2604a0","AI illustration","AI","not detected","not detected","not detected","1","Safe with disclosure","Retain visible AI-illustration disclosure and use neutral alt text","Required: ภาพประกอบที่สร้างด้วย AI","Filename and source structure identify an AI illustration; no location claim detected by metadata/path review"
"src/assets/images/illustrations/ai/people/owner-notebook-inspection-ai.webp","7b3664e19449efb4dd7856d493bb3302152f9fa7a145911f283ac710a3b00d9e","AI illustration","AI","not detected","yes/manual","yes/manual","1","Safe with disclosure","Retain visible AI-illustration disclosure and use neutral alt text","Required: ภาพประกอบที่สร้างด้วย AI","Filename and source structure identify an AI illustration; no location claim detected by metadata/path review"
"src/assets/images/illustrations/ai/people/owner-profile-workspace-ai.webp","729400bb35b32deab4d87e6e6c9964b25082fa842fd094204558205fb4559f5c","AI illustration","AI","not detected","yes/manual","yes/manual","1","Safe with disclosure","Retain visible AI-illustration disclosure and use neutral alt text","Required: ภาพประกอบที่สร้างด้วย AI","Filename and source structure identify an AI illustration; no location claim detected by metadata/path review"
"src/assets/images/illustrations/ai/people/owner-team-device-check-ai.webp","4450f40bc63aaafccd39cb5f784a4fb1e8c9bded508308b604c8373d1105ec67","AI illustration","AI","not detected","yes/manual","yes/manual","1","Safe with disclosure","Retain visible AI-illustration disclosure and use neutral alt text","Required: ภาพประกอบที่สร้างด้วย AI","Filename and source structure identify an AI illustration; no location claim detected by metadata/path review"
"src/assets/images/illustrations/ai/process/notebook-exterior-check-ai.webp","d666b4a4670291a34d03c789475bdcc4703ccca8230b42649e13a7e55c17e81d","AI illustration","AI","not detected","not detected","not detected","1","Safe with disclosure","Retain visible AI-illustration disclosure and use neutral alt text","Required: ภาพประกอบที่สร้างด้วย AI","Filename and source structure identify an AI illustration; no location claim detected by metadata/path review"
"src/assets/images/illustrations/ai/workspace/inspection-workspace-concept-ai.webp","6bf12dbeaf35949ab4714f1a875420699e709d09127bb04d18ec1658582b0838","AI illustration","AI","not detected","not detected","not detected","1","Safe with disclosure","Retain visible AI-illustration disclosure and use neutral alt text","Required: ภาพประกอบที่สร้างด้วย AI","Filename and source structure identify an AI illustration; no location claim detected by metadata/path review"
"src/assets/images/illustrations/ai/workspace/packing-storage-workspace-concept-ai.webp","acb3ae04bb2a8b3434b48b2ae1644fa7e09a180e56491ab61c60548c40b5427c","AI illustration","AI","not detected","not detected","not detected","1","Safe with disclosure","Retain visible AI-illustration disclosure and use neutral alt text","Required: ภาพประกอบที่สร้างด้วย AI","Filename and source structure identify an AI illustration; no location claim detected by metadata/path review"
"src/assets/images/products/cameras/camera-collection.webp","4ce1c53b073315f9c9d0004f986cdf8e2047b85095dc592fc92d18fbbb34f877","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/cameras/canon-camera.webp","0622ff0268cd3ea63e4f935a15b20684e5a2ba20f6d8f4857462b023983932ef","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/cameras/fujifilm-camera.webp","7f5a28c2bd0e5e0c149e07c4a519400f9f790e91aff97dab726711961e520064","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/cameras/insta360-camera.webp","51a38160518110802164198e2b9dfd08dbc566e2a71bd2d4a723493e2bb1f942","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/cameras/sony-camera.webp","7606cc6acb233c180b88a7e2d9d13ea631a6b01b1c30af2ea374bd059662a82f","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/computers/black-gaming-pc-redacted.webp","448d43b19744cecdb7a07d441735a421dcac39305d65fbacc6f48df3445922cc","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/computers/pink-gaming-pc.webp","d387584da306eb135e5f06cdf1ff675221dcdd70cee6162273740b44362a402d","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/computers/white-gaming-pc.webp","8a7971bb56ad150f750af8e7a94c2c541b1c53e289995cd208955f3ca646e5bd","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/consoles/handheld-console.webp","51d4925453ded8705c05a5c878e65cd8b37171a8e632ba19c1fa48994e3edcb1","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/monitors/msi-monitor.webp","1923f16ec8b0610e8aa5ea0d72504cea2a8a7134169eb37f281f6dbd27adaec1","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/notebooks/asus-tuf.webp","d3ddee32ac066bdb08cb60fc40550855ef3cc69a72461ea7b0b0816e0224dd19","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/notebooks/asus-vivobook.webp","e6171935ab1c732a7a4924d020a3b614e9500e6920f4e2720705380704e4f4f1","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/notebooks/macbook-air.webp","2d57ffb2130ca296c1644c2d8031c92578308d44700b05abafc38b5b3e84cbec","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/notebooks/macbook.webp","e532d7a42aa026a402c74652e924fe62c929e2b67c478130e50663bef5850970","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/phones/iphone.webp","0ce268eef1382cc1ec542a42fa3de7a0e04429f583c8297b7b5044ae328d26d5","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/tablets/ipad.webp","4983fc5cd3545c4987d014c5525523c220752e9290495ada92a3db5a58e8e720","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/tablets/samsung-galaxy-tab.webp","4c458603ffc848145ff031f9692d1185261bb1183d348d4175fe95e05503381b","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
"src/assets/images/products/tablets/samsung-tablet-box.webp","c1ec8c63a8c0f6935cf6f970c763b38fbee9ef851dfb4240ffef495183a08920","Product","Real/unknown","not detected","not detected","not detected","1","Requires rights confirmation","Confirm ownership/license; inspect for logos, screens, serials and customer data","Not required unless composition materially changes reality","Relevant product/service asset but copyright provenance is not evidenced in this target audit"
